0
111
104
63
161
86
112
166
68
39
94
53
163
111
104
63
161
86
112
166
68
39
94
53
163
193
107
142
124
53
78
48
285
288
142
110
73
193
107
142
124
53
78
48
285
288
142
110
73
193
107
142
124
53
78
48
285
288
142
110
73
49
53
125
348
669
148
166
68
39
94
53
163
49
53
125
348
669
148
166
68
39
94
53
163
49
53
125
348
669
148
111
104
63
161
86
112
49
53
125
348
669
148
111
104
63
161
86
112
193
107
142
124
53
78
48
285
288
142
110
73
