0
309
190
194
276
169
266
339
134
203
199
170
198
309
190
194
276
169
266
339
134
203
199
170
198
384
379
287
180
195
141
170
503
470
273
464
172
384
379
287
180
195
141
170
503
470
273
464
172
315
235
222
312
249
277
135
477
347
222
293
138
116
175
302
596
698
240
350
142
107
305
202
249
116
175
302
596
698
240
350
142
107
305
202
249
212
154
185
457
689
330
464
224
200
239
223
171
212
154
185
457
689
330
464
224
200
239
223
171
315
235
222
312
249
277
135
477
347
222
293
138
