0
7
10
12
10
7
9
9
7
6
7
19
7
11
9
7
7
10
19
16
8
8
11
7
10
11
20
6
10
12
7
10
6
13
19
9
12
25
19
9
14
27
11
9
26
11
10
12
8
28
15
16
11
8
28
15
17
11
8
5
5
6
5
17
18
18
5
14
13
11
5
8
14
7
11
9
5
7
9
8
7
9
12
8
11
12
5
7
12
12
5
7
12
20
9
6
17
20
7
10
12
10
7
9
9
7
6
7
19
7
11
9
7
7
10
19
16
8
8
11
7
10
11
20
6
10
12
7
10
6
13
19
9
12
25
19
9
14
27
11
9
26
11
10
12
8
28
15
16
11
8
28
15
17
11
8
5
5
6
5
17
18
18
5
14
13
11
5
8
14
7
11
9
5
7
9
8
7
9
12
8
11
12
5
7
12
12
5
7
12
20
9
6
17
20
5
9
5
12
8
5
10
6
5
14
6
5
8
13
16
8
7
10
8
18
17
17
7
10
19
7
10
8
5
11
8
5
11
26
14
5
10
10
13
7
11
10
12
7
14
12
10
14
12
5
10
10
12
12
18
14
11
11
11
11
9
10
9
12
14
11
7
9
13
13
8
8
13
7
5
10
7
5
11
7
5
5
10
13
20
9
10
12
12
18
10
12
14
8
11
10
14
8
11
10
14
8
6
11
12
7
7
7
12
7
7
5
9
5
12
8
5
10
6
5
14
6
5
8
13
16
8
7
10
8
18
17
17
7
10
19
7
10
8
5
11
8
5
11
26
14
5
10
10
13
7
11
10
12
7
14
12
10
14
12
5
10
10
12
12
18
14
11
11
11
11
9
10
9
12
14
11
7
9
13
13
8
8
13
7
5
10
7
5
11
7
5
5
10
13
20
9
10
12
12
18
10
12
14
8
11
10
14
8
11
10
14
8
6
11
12
7
7
7
12
7
7
11
7
10
14
15
9
9
10
8
11
8
11
11
8
14
10
9
11
11
6
12
10
10
6
12
10
8
10
12
10
10
8
9
6
13
13
17
8
10
6
13
17
9
9
8
7
13
9
9
11
15
13
10
13
5
11
11
10
5
15
11
10
12
5
15
12
8
9
9
8
11
7
12
12
8
8
10
11
6
8
10
5
9
9
13
9
14
12
24
32
30
29
15
14
5
11
13
8
9
9
8
9
10
9
9
11
5
13
7
5
12
7
17
7
5
14
7
12
7
5
14
14
6
18
14
6
18
14
14
6
18
21
6
7
8
6
8
10
5
25
12
12
10
15
10
10
9
8
16
39
5
26
14
16
26
14
18
25
14
10
20
14
9
19
15
12
15
12
5
19
22
5
19
15
7
8
9
7
8
9
9
8
12
9
8
12
10
15
15
7
13
9
10
7
10
14
7
11
9
7
12
19
19
17
10
12
6
8
12
5
10
11
11
12
10
11
15
12
9
10
15
12
9
10
15
12
7
9
11
7
9
11
17
9
15
13
9
18
10
5
25
12
12
10
15
10
10
9
8
16
39
5
26
14
16
26
14
18
25
14
10
20
14
9
19
15
12
15
12
5
19
22
5
19
15
7
8
9
7
8
9
9
8
12
9
8
12
10
15
15
7
13
9
10
7
10
14
7
11
9
7
12
19
19
17
10
12
6
8
12
5
10
11
11
12
10
11
15
12
9
10
15
12
9
10
15
12
7
9
11
7
9
11
17
9
15
13
9
18
8
10
7
8
8
8
10
9
8
7
9
9
7
11
8
7
12
10
7
9
8
10
7
8
8
11
10
10
6
10
14
5
13
11
15
5
9
16
8
17
21
15
7
14
11
16
12
7
19
17
17
9
7
17
10
15
10
12
7
12
12
8
14
7
14
18
12
7
10
11
10
10
12
7
14
9
6
9
7
10
8
6
10
9
11
8
10
7
10
7
6
9
11
9
8
9
10
12
14
12
9
10
11
14
11
13
11
11
9
11
16
16
10
6
10
15
12
14
14
10
9
15
9
12
14
10
10
11
8
9
8
13
10
9
12
10
6
7
8
8
7
8
10
7
8
8
8
10
9
8
7
9
9
7
11
8
7
12
10
7
9
8
10
7
8
8
11
10
10
6
10
14
5
13
11
15
5
9
16
8
17
21
15
7
14
11
16
12
7
19
17
17
9
7
17
10
15
10
12
7
12
12
8
14
7
14
18
12
7
10
11
10
10
12
7
14
9
6
9
7
10
8
6
10
9
11
8
10
7
10
7
6
9
11
9
8
9
10
12
14
12
9
10
11
14
11
13
11
11
9
11
16
16
10
6
10
15
12
14
14
10
9
15
9
12
14
10
10
11
8
9
8
13
10
9
12
10
6
7
8
8
7
11
7
10
14
15
9
9
10
8
11
8
11
11
8
14
10
9
11
11
6
12
10
10
6
12
10
8
10
12
10
10
8
9
6
13
13
17
8
10
6
13
17
9
9
8
7
13
9
9
11
15
13
10
13
5
11
11
10
5
15
11
10
12
5
15
12
8
9
9
8
11
7
12
12
8
8
10
11
6
8
10
5
9
9
13
9
14
12
24
32
30
29
15
14
5
11
13
8
9
9
8
9
10
9
9
11
5
13
7
5
12
7
17
7
5
14
7
12
7
5
14
14
6
18
14
6
18
14
14
6
18
21
6
7
8
6
8
